date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:32:50	160309/160309	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22cf8620d0cc0d79d27bccf815305532ef-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/c486d95f-f220-435d-8a83-5d9497f04c49.svg	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/c486d95f-f220-435d-8a83-5d9497f04c49.svg	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:50	73464/73464	---M-Z	200	added ('OK')	application/x-font-woff	etag:W/%22b156b9b7792dd7e439ff8e7df3871ea5-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/4bff1fbb-b4bf-4d95-9c47-efcb14384e36.woff	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/4bff1fbb-b4bf-4d95-9c47-efcb14384e36.woff	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:51	184476/184476	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22aa58012004e4d654e4baae8f4bf58a6b-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/7f1f2a7d-3837-4c93-b373-f03c5da3f9a1.ttf	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/7f1f2a7d-3837-4c93-b373-f03c5da3f9a1.ttf	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:51	76225/76225	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2231b7dfc68c93c7d0738bd791883eb6b4-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/d9f2752a-8d82-4cf1-b82f-109c1105be7f.svg	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/d9f2752a-8d82-4cf1-b82f-109c1105be7f.svg	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:51	184666/184666	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%229be03439aad9fb9b56566d765d14d2f8-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/41774233-b9da-44be-b252-6a7b612fb1c7.eot?	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/41774233-b9da-44be-b252-6a7b612fb1c7d41d.eot	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:51	233326/233326	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2298e6d7ecda0db82dd742992f10383b29-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/787ee748-9cce-45a0-910b-6b5c6e87e327.eot?	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/787ee748-9cce-45a0-910b-6b5c6e87e327d41d.eot	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:51	92400/92400	---M-Z	200	added ('OK')	application/x-font-woff	etag:W/%22f11620afe5fb31aecb33db9418c2d73f-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/84558c76-9f1b-44d2-ac62-d7937f43809b.woff	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/84558c76-9f1b-44d2-ac62-d7937f43809b.woff	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:51	233136/233136	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2207c2c6069a5a274d282446d902bdb02a-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/411a88fe-e483-4fb8-af42-8369ebb1138d.ttf	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/411a88fe-e483-4fb8-af42-8369ebb1138d.ttf	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:52	148795/148795	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22991460909d935fe5f37e599034287079-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/6dfe33a4-0ad5-4c85-8e01-f48ecfe3c167.svg	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/6dfe33a4-0ad5-4c85-8e01-f48ecfe3c167.svg	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:52	180920/180920	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2215844bc3a4907f5ad4f78f2a527f64a7-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/30b6ffc3-3b64-40dd-9ff8-a3a850daf535.eot?	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/30b6ffc3-3b64-40dd-9ff8-a3a850daf535d41d.eot	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:52	75464/75464	---M-Z	200	added ('OK')	application/x-font-woff	etag:W/%223857afeae0d1ffb82976ef7efc508317-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/775a65da-14aa-4634-be95-6724c05fd522.woff	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/775a65da-14aa-4634-be95-6724c05fd522.woff	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:52	180732/180732	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22aaa26beda297320210b6b6fdc7e19e79-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/988eaaa7-5565-4f65-bb17-146b650ce9e9.ttf	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/988eaaa7-5565-4f65-bb17-146b650ce9e9.ttf	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:53	156937/156937	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22931719c66f5fabf4aebb541446f3a94b-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/3503a1a6-91c3-4c42-8e66-2ea7b2b57541.svg	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/3503a1a6-91c3-4c42-8e66-2ea7b2b57541.svg	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:53	128312/128312	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%229879679e433319ed6d34e54b6afd56fb-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/ae1656aa-5f8f-4905-aed0-93e667bd6e4a.eot?	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/ae1656aa-5f8f-4905-aed0-93e667bd6e4ad41d.eot	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:53	56736/56736	---M-Z	200	added ('OK')	application/x-font-woff	etag:W/%226105cf48793c0b601fc2e9796657a77b-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/530dee22-e3c1-4e9f-bf62-c31d510d9656.woff	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/530dee22-e3c1-4e9f-bf62-c31d510d9656.woff	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:53	128120/128120	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22e09cbe2e2cb2063da95ef91d51fc0968-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/688ab72b-4deb-4e15-a088-89166978d469.ttf	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/688ab72b-4deb-4e15-a088-89166978d469.ttf	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:54	78498/78498	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262d2f04b1fc7ce7c5cfed6f318fb239d-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/7816f72f-f47e-4715-8cd7-960e3723846a.svg	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/7816f72f-f47e-4715-8cd7-960e3723846a.svg	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:54	92498/92498	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222b7b3e984b980579dda188ded190b598-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/07fe0fec-b63f-4963-8ee1-535528b67fdb.eot?	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/07fe0fec-b63f-4963-8ee1-535528b67fdbd41d.eot	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:54	37560/37560	---M-Z	200	added ('OK')	application/x-font-woff	etag:W/%22e699ead704e4100b5596695ebd23b7b8-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/14ff6081-326d-4dae-b778-d7afa66166fc.woff	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/14ff6081-326d-4dae-b778-d7afa66166fc.woff	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:54	81394/81394	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22cff1dbb998ba6713f1eb3a1d11f6435b-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/c07fef9e-a934-42d7-92ad-69205f2b8a00.eot?	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/c07fef9e-a934-42d7-92ad-69205f2b8a00d41d.eot	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:55	76999/76999	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2239e03c4074bb0e79f0807976ff103349-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/f751c8ae-1057-46d9-8d74-62592e002568.svg	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/f751c8ae-1057-46d9-8d74-62592e002568.svg	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:55	81204/81204	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22c53c4efe42ac2df50a3565479369dea2-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/8fda1e47-19be-46c7-8d83-8d4fb35572f0.ttf	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/8fda1e47-19be-46c7-8d83-8d4fb35572f0.ttf	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:55	77348/77348	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22f64899dcf2e5fa6900689ccf04449236-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/b26ccb58-f2e3-47aa-a83a-02861bf54862.eot?	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/b26ccb58-f2e3-47aa-a83a-02861bf54862d41d.eot	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:55	35372/35372	---M-Z	200	added ('OK')	application/x-font-woff	etag:W/%22a20302212f757318b5a413a409a31177-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/74649485-cd74-443e-9d54-331ccd448900.woff	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/74649485-cd74-443e-9d54-331ccd448900.woff	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:55	77156/77156	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22a3d90d77a545f274391d72ef31723bf9-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/feb77f4f-9e6b-4f88-909a-66199fd402ed.ttf	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/feb77f4f-9e6b-4f88-909a-66199fd402ed.ttf	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:56	132300/132300	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22968e25fae91f7f6f43ee4403546ffa7e-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/0b3a3fca-0fad-402b-bd38-fdcbad1ef776.eot?	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/0b3a3fca-0fad-402b-bd38-fdcbad1ef776d41d.eot	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:56	57664/57664	---M-Z	200	added ('OK')	application/x-font-woff	etag:W/%22837306f6d59bfeae1cd45955f260c2e3-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/d5af76d8-a90b-4527-b3a3-182207cc3250.woff	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/d5af76d8-a90b-4527-b3a3-182207cc3250.woff	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:56	132108/132108	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22e47a95536ceed9dff0577ffa2d94c1c8-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/1d238354-d156-4dde-89ea-4770ef04b9f9.ttf	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/1d238354-d156-4dde-89ea-4770ef04b9f9.ttf	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:56	78232/78232	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223222ee5149a2083b7faefd6ea4cb68f7-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/2e490192-e531-4236-9c55-90daaad4a34e.svg	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/2e490192-e531-4236-9c55-90daaad4a34e.svg	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:56	157752/157752	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2233b9412119921553da4378e6ec3dea95-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/b68875cb-14a9-472e-8177-0247605124d7.svg	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/b68875cb-14a9-472e-8177-0247605124d7.svg	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:56	116186/116186	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2264e9c3525f3427c0bc7a4bd49a7d6a7f-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/55f60419-09c3-42bd-b81f-1983ff093852.eot?	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/55f60419-09c3-42bd-b81f-1983ff093852d41d.eot	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:57	50656/50656	---M-Z	200	added ('OK')	application/x-font-woff	etag:W/%22272756b4582fca2d49a9f94dfe073af6-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/5b4a262e-3342-44e2-8ad7-719998a68134.woff	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/5b4a262e-3342-44e2-8ad7-719998a68134.woff	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:57	115992/115992	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2228384e7ac60df2c7bc9aee750b0b59e4-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/4a3ef5d8-cfd9-4b96-bd67-90215512f1e5.ttf	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/4a3ef5d8-cfd9-4b96-bd67-90215512f1e5.ttf	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:57	159674/159674	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227116809897a1d2bb83dbe9ffe3c1a2bd-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/58ab5075-53ea-46e6-9783-cbb335665f88.svg	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/58ab5075-53ea-46e6-9783-cbb335665f88.svg	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:57	72164/72164	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22ed8960f0ce1b15addb708a8937b606de-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/5b85c7cc-6ad4-4226-83f5-9d19e2974123.eot?	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/5b85c7cc-6ad4-4226-83f5-9d19e2974123d41d.eot	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:57	32136/32136	---M-Z	200	added ('OK')	application/x-font-woff	etag:W/%223a6803f5ba483588a1aad6c1ceac0335-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/835e7b4f-b524-4374-b57b-9a8fc555fd4e.woff	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/835e7b4f-b524-4374-b57b-9a8fc555fd4e.woff	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:58	71972/71972	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22c68b35d5ec979140651cd21695da0a18-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/2c694ef6-9615-473e-8cf4-d8d00c6bd973.ttf	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/2c694ef6-9615-473e-8cf4-d8d00c6bd973.ttf	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:58	77481/77481	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2204e458338e43ab8b570478b15ab6ab45-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/3fc84193-a13f-4fe8-87f7-238748a4ac54.svg	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/3fc84193-a13f-4fe8-87f7-238748a4ac54.svg	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:58	61350/61350	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22ae777e9ab36bfc159e442d86427f48d0-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/7092fdcc-7036-48ce-ae23-cfbc9be2e3b0.eot?	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/7092fdcc-7036-48ce-ae23-cfbc9be2e3b0d41d.eot	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:58	27000/27000	---M-Z	200	added ('OK')	application/x-font-woff	etag:W/%226edc1c408d51fa1264a5fc49d58b2893-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/5b29e833-1b7a-40ab-82a5-cfd69c8650f4.woff	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/5b29e833-1b7a-40ab-82a5-cfd69c8650f4.woff	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:58	61156/61156	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%226e6dae096741b331ff1ad9d12b9d40a5-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/b0298148-2d59-44d1-9ec9-1ca6bb097603.ttf	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/b0298148-2d59-44d1-9ec9-1ca6bb097603.ttf	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:59	76220/76220	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f2d93d92da64d6a31c0f9cecc755a9b4-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/ae1dea8c-a953-4845-b616-74a257ba72e6.svg	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/ae1dea8c-a953-4845-b616-74a257ba72e6.svg	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:59	58682/58682	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22b45e156ef1fd715acd18493fc76158e0-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/41fb73ed-90c8-456d-838e-254f4dfda106.eot?	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/41fb73ed-90c8-456d-838e-254f4dfda106d41d.eot	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:59	26440/26440	---M-Z	200	added ('OK')	application/x-font-woff	etag:W/%2260280c30fe81135dc33372c4f8f23c2a-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/d85949a1-c37a-43f7-9d09-fb056acf0c27.woff	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/d85949a1-c37a-43f7-9d09-fb056acf0c27.woff	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:32:59	58492/58492	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22b22ff5c9d20da3c6aaebbee34743cb2f-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/5289fb0d-053f-4fac-9c67-2d02365d6d05.ttf	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/5289fb0d-053f-4fac-9c67-2d02365d6d05.ttf	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:33:00	76913/76913	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229a220a713a2b3cddc5e13908f0be9823-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/1376b116-8954-4534-8045-eabe8e2fcaa4.svg	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/1376b116-8954-4534-8045-eabe8e2fcaa4.svg	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:33:00	53176/53176	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%227893af73ac73fbf636010c13db527f79-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/35f91c73-f2f1-4dd3-83ee-3649dc7ff4ed.eot?	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/35f91c73-f2f1-4dd3-83ee-3649dc7ff4edd41d.eot	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:33:00	23864/23864	---M-Z	200	added ('OK')	application/x-font-woff	etag:W/%228d5aedf328695c1c1eea5d2a9b107950-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/b1d7b778-bdf9-4ff3-b4e8-8cdabf234863.woff	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/b1d7b778-bdf9-4ff3-b4e8-8cdabf234863.woff	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:33:00	52984/52984	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22ac5ff948f778ea159b81f4922a1eb191-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/27bdcc15-be32-4f6c-a7df-12494376e947.ttf	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/27bdcc15-be32-4f6c-a7df-12494376e947.ttf	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:33:01	81952/81952	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22660e9379c595771329ff4268a2260f2f-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/93b6bf6a-418e-4a8f-8f79-cb9c99ef3e32.eot?	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/93b6bf6a-418e-4a8f-8f79-cb9c99ef3e32d41d.eot	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:33:01	32784/32784	---M-Z	200	added ('OK')	application/x-font-woff	etag:W/%223f4e261a7739f0a65e3d36fddffc3b22-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/c881c21b-4148-4a11-a65d-f35e42999bc8.woff	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/c881c21b-4148-4a11-a65d-f35e42999bc8.woff	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
